tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
1,3,2,0,1,2,0,1,0,26,26,26,,,,,,,189.09305349999977,None,j,1,1.364967099999376,190.09275259999959,None,190.09275259999959,None,191.46919519999938,None,None,191.97494023999934,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,6,1,7,1,3,0,0,0,27,27,27,,,,,,,191.9745407999999,None,f,1,1.7154080999998769,192.97424189999947,None,192.97424189999947,None,194.70352509999975,None,None,195.2092415399993,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,7,2,6,1,3,1,0,0,28,28,28,,,,,,,195.2093003,None,j,1,0.977057899999636,196.20856079999976,None,196.20856079999976,None,197.1964896999998,None,None,197.70260033999966,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,1,2,2,1,1,0,1,0,29,29,29,,,,,,,197.70222229999945,None,f,1,1.6837248000001637,198.70192169999973,None,198.70192169999973,None,200.40766729999996,None,None,200.91341523999927,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,4,1,1,1,3,1,1,0,30,30,30,,,,,,,200.91340509999918,None,f,1,2.2975500000002285,201.9127172999997,None,201.9127172999997,None,204.2296708999993,None,None,204.73539204000008,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,7,2,2,1,2,0,1,0,31,31,31,,,,,,,204.73577789999945,None,j,1,0.7305499000003692,205.73508829999992,None,205.73508829999992,None,206.47650259999955,None,None,206.98216973999934,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,2,2,1,1,3,1,1,0,32,32,32,,,,,,,206.98177459999988,None,j,1,2.180195700000695,207.98147619999963,None,207.98147619999963,None,210.18119699999988,None,None,210.68653173999974,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,3,1,0,1,3,0,0,0,33,33,33,,,,,,,210.68692310000006,None,j,1,1.6114722000002075,211.6862360999994,None,211.6862360999994,None,213.3096590999994,None,None,213.8153894399993,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,4,1,7,1,3,0,0,0,34,34,34,,,,,,,213.8153889999994,None,f,1,1.9865845999993326,214.8150896999996,None,214.8150896999996,None,216.81469509999988,None,None,217.32022443999995,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,7,1,6,1,3,1,1,0,35,35,35,,,,,,,217.32021739999982,None,f,1,0.9137206999994305,218.3199829999994,None,218.3199829999994,None,219.24889540000004,None,None,219.7547735399994,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,3,1,5,1,3,0,1,0,36,36,36,,,,,,,219.75477929999943,None,f,1,1.295584399999825,220.75408979999975,None,220.75408979999975,None,222.06007529999988,None,None,222.56569683999987,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
