tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
2,7,1,-1,0,0,0,0,0,771,771,771,,,,,,,2995.0618099,None,f,1,0.7788789999999608,2996.0614116,None,2996.0614116,None,2996.8611336,None,None,2997.36680183,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,-1,0,0,0,0,0,772,772,772,,,,,,,2997.366936,None,f,1,0.7616678000003958,2998.3666349,None,2998.3666349,None,2999.1428629,None,None,2999.64848523,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,-1,0,0,1,0,0,773,773,773,,,,,,,2999.6485397,None,f,1,0.6399613000003228,3000.6482226000003,None,3000.6482226000003,None,3001.3068566,None,None,3001.8125233299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,-1,0,0,0,1,0,774,774,774,,,,,,,3001.8126288,None,f,1,0.7800072,3002.8123376,None,3002.8123376,None,3003.6121029,None,None,3004.1173865299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,-1,0,0,0,0,0,775,775,775,,,,,,,3004.1177686,None,f,1,0.5542106000002605,3005.1174639,None,3005.1174639,None,3005.6938286,None,None,3006.19947523,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,-1,0,0,1,1,0,776,776,776,,,,,,,3006.199479,None,j,1,0.6811339000000771,3007.1992545000003,None,3007.1992545000003,None,3007.8933433,None,None,3008.39879413,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,-1,0,0,1,0,0,777,777,777,,,,,,,3008.3988782,None,j,1,1.1050893000001452,3009.3985785,None,3009.3985785,None,3010.5158918,None,None,3011.02150523,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,-1,0,0,0,1,0,778,778,778,,,,,,,3011.0216856,None,f,1,0.7706711999999243,3012.0212447,None,3012.0212447,None,3012.8088489,None,None,3013.3149152299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,-1,0,0,1,1,0,779,779,779,,,,,,,3013.3149908,None,f,1,0.605289100000391,3014.3143729,None,3014.3143729,None,3014.9376173,None,space,3015.443416,None,74.08429119999983,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,1,2,3,1,0,0,780,780,780,,,,,,,3089.5389262,None,f,1,0.8297851999996055,3090.5386974000003,None,3090.5386974000003,None,3091.3851098,None,None,3091.89110633,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,2,3,2,1,1,0,781,781,781,,,,,,,3091.8911714,None,j,1,0.6857215999998516,3092.8905302,None,3092.8905302,None,3093.5965114,None,None,3094.10187493,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,1,1,3,1,0,0,782,782,782,,,,,,,3094.1022733,None,f,1,1.226470199999767,3095.1019396,None,3095.1019396,None,3096.3486956,None,None,3096.85430963,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,2,1,2,1,1,0,783,783,783,,,,,,,3096.8544070000003,None,f,1,0.7774909999998272,3097.8542296,None,3097.8542296,None,3098.6538069,None,None,3099.15952493,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,3,1,2,1,1,0,784,784,784,,,,,,,3099.1595421,None,f,1,0.5691185000000587,3100.1592404000003,None,3100.1592404000003,None,3100.7472968,None,None,3101.25264603,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,2,1,3,0,1,0,785,785,785,,,,,,,3101.2530162000003,None,f,1,0.9069441000001461,3102.2527769,None,3102.2527769,None,3103.1818841,None,None,3103.68720053,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,1,1,3,0,1,0,786,786,786,,,,,,,3103.6875724,None,j,1,0.5211378999997578,3104.6872972,None,3104.6872972,None,3105.2283391,None,None,3105.73398613,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,2,1,2,0,0,0,787,787,787,,,,,,,3105.7340314000003,None,f,1,0.8747048999998697,3106.7337114,None,3106.7337114,None,3107.6275601,None,None,3108.1332305299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,1,2,3,1,1,0,788,788,788,,,,,,,3108.1332914,None,j,1,0.9707696000000396,3109.1329747,None,3109.1329747,None,3110.1209954,None,None,3110.6266006299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,0,1,3,1,0,0,789,789,789,,,,,,,3110.6268032000003,None,j,1,0.5097042000002148,3111.6260242,None,3111.6260242,None,3112.1555999,None,None,3112.66095283,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,7,1,3,0,0,0,790,790,790,,,,,,,3112.6613601,None,f,1,0.6826540000001842,3113.6610592,None,3113.6610592,None,3114.3549235,None,None,3114.86059693,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,6,2,3,1,1,0,791,791,791,,,,,,,3114.8606709,None,j,1,0.8833985000001121,3115.8603559,None,3115.8603559,None,3116.7542027,None,None,3117.25987483,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,5,2,3,0,0,0,792,792,792,,,,,,,3117.2599933,None,f,1,0.8206845999998222,3118.2596944,None,3118.2596944,None,3119.0949856,None,None,3119.60035313,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,6,1,2,0,1,0,793,793,793,,,,,,,3119.6004548,None,f,1,0.8958198000000266,3120.5999506,None,3120.5999506,None,3121.5053993,None,None,3122.01138083,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,5,1,3,0,0,0,794,794,794,,,,,,,3122.0114279,None,j,1,0.7734199000001354,3123.0109815,None,3123.0109815,None,3123.7991616,None,None,3124.30480253,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,2,4,1,3,1,1,0,795,795,795,,,,,,,3124.3048495000003,None,f,1,0.7838440000000446,3125.3045501,None,3125.3045501,None,3126.1043821,None,None,3126.60998973,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,3,1,3,1,0,0,796,796,796,,,,,,,3126.6100941,None,j,1,0.5899580000000242,3127.6097954,None,3127.6097954,None,3128.2213111,None,None,3128.72698533,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,2,1,3,1,0,0,797,797,797,,,,,,,3128.7271834,None,f,1,0.6976878000000397,3129.7267500000003,None,3129.7267500000003,None,3130.4441689,None,None,3130.94985133,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,1,1,3,0,0,0,798,798,798,,,,,,,3130.9499138,None,j,1,1.194728799999666,3131.9496613,None,3131.9496613,None,3133.1611011,None,None,3133.66666443,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,0,1,3,0,1,0,799,799,799,,,,,,,3133.6664007,None,j,1,0.6379558000003271,3134.6665353,None,3134.6665353,None,3135.325081,None,None,3135.83073023,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,7,1,3,0,1,0,800,800,800,,,,,,,3135.8307825,None,j,1,0.6659724999999526,3136.830465,None,3136.830465,None,3137.5126798,None,None,3138.01829573,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,6,1,3,1,1,0,801,801,801,,,,,,,3138.0180238000003,None,f,1,1.6783252000000175,3139.0181081,None,3139.0181081,None,3140.7116437,None,None,3141.21731583,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,5,1,3,0,1,0,802,802,802,,,,,,,3141.2169826,None,f,1,1.8870170999998663,3142.2170731,None,3142.2170731,None,3144.1223673,None,None,3144.62804833,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,4,1,3,0,0,0,803,803,803,,,,,,,3144.6281325,None,j,1,0.875972300000285,3145.6277978000003,None,3145.6277978000003,None,3146.5216482,None,None,3147.02733193,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,3,1,3,1,1,0,804,804,804,,,,,,,3147.027383,None,j,1,0.5407113000001118,3148.0270817,None,3148.0270817,None,3148.5800557000002,None,None,3149.08522593,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,2,1,3,0,1,0,805,805,805,,,,,,,3149.0855802,None,f,1,0.850960700000087,3150.0853617000002,None,3150.0853617000002,None,3150.9556695,None,None,3151.46128123,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,1,1,3,1,1,0,806,806,806,,,,,,,3151.461342,None,f,1,0.5545376999998552,3152.4612593,None,3152.4612593,None,3153.0373315,None,None,3153.54299893,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,2,1,2,1,1,0,807,807,807,,,,,,,3153.5430475,None,j,1,0.9218369000000166,3154.5427476,None,3154.5427476,None,3155.4837027,None,None,3155.98932203,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,6,1,1,1,1,0,808,808,808,,,,,,,3155.9893652,None,j,1,1.1638060000000223,3156.9891256,None,3156.9891256,None,3158.1652946,None,None,3158.6708613299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,5,1,3,0,0,0,809,809,809,,,,,,,3158.6709194,None,j,1,0.8010512000000745,3159.6707373,None,3159.6707373,None,3160.4817963,None,None,3160.98763483,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,4,1,3,1,1,0,810,810,810,,,,,,,3160.9878506,None,f,1,0.9972496000000319,3161.9872266,None,3161.9872266,None,3162.9989949,None,None,3163.50474253,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,3,1,3,1,1,0,811,811,811,,,,,,,3163.5045880000002,None,j,1,0.592015100000026,3164.5045191,None,3164.5045191,None,3165.1160709,None,None,3165.62173413,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,2,1,3,1,0,0,812,812,812,,,,,,,3165.6217471,None,j,1,0.5062608000002911,3166.621498,None,3166.621498,None,3167.1386091,None,None,3167.6445914299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,1,1,3,1,1,0,813,813,813,,,,,,,3167.6446667,None,f,1,0.7401144000000386,3168.6443479,None,3168.6443479,None,3169.3970622,None,None,3169.90234963,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,0,1,3,1,1,0,814,814,814,,,,,,,3169.9027951000003,None,j,1,0.9458853000001,3170.9025539,None,3170.9025539,None,3171.8669484,None,None,3172.37262453,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,7,2,3,1,1,0,815,815,815,,,,,,,3172.3726580000002,None,j,1,0.8440894000000299,3173.3723365,None,3173.3723365,None,3174.2309006,None,None,3174.73656943,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,6,1,3,1,0,0,816,816,816,,,,,,,3174.7363348,None,j,0,0.7041456000001745,3175.7363929,None,3175.7363929,None,3176.453763,None,None,3176.95943903,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,5,1,3,1,0,0,817,817,817,,,,,,,3176.9594904,None,f,1,1.2973348000000442,3177.959174,None,3177.959174,None,3179.2765524,None,None,3179.78216973,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,4,1,3,0,1,0,818,818,818,,,,,,,3179.7818173,None,f,1,1.434581999999864,3180.7815333,None,3180.7815333,None,3182.2285257,None,None,3182.73415263,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,3,1,3,1,0,0,819,819,819,,,,,,,3182.7342101,None,j,1,0.8986374999999498,3183.7339016,None,3183.7339016,None,3184.6512652,None,None,3185.15694653,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,4,1,2,0,0,0,820,820,820,,,,,,,3185.1570519,None,f,1,0.9556056000001263,3186.1567588000003,None,3186.1567588000003,None,3187.1328666,None,None,3187.63855013,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,3,1,3,1,0,0,821,821,821,,,,,,,3187.6385976,None,f,1,1.1620929000000615,3188.6383658,None,3188.6383658,None,3189.8146255,None,None,3190.3200879299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,2,2,3,0,0,0,822,822,822,,,,,,,3190.3199798,None,j,1,1.0124792999999954,3191.3312928,None,3191.3312928,None,3192.3545105,None,None,3192.86019233,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,1,2,3,1,1,0,823,823,823,,,,,,,3192.8605679,None,f,1,1.380208699999912,3193.8602984,None,3193.8602984,None,3195.2598912,None,None,3195.76556543,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,0,1,3,0,1,0,824,824,824,,,,,,,3195.7655438,None,j,1,0.987324599999738,3196.7650889,None,3196.7650889,None,3197.7649496,None,None,3198.27061173,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,7,2,3,1,0,0,825,825,825,,,,,,,3198.2703655,None,j,1,1.4254553999999189,3199.2703726,None,3199.2703726,None,3200.7169839,None,None,3201.22266593,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,6,1,3,0,0,0,826,826,826,,,,,,,3201.2227316,None,j,1,0.7460046999999577,3202.2224653,None,3202.2224653,None,3202.9865577,None,None,3203.49256963,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,5,1,3,1,1,0,827,827,827,,,,,,,3203.4926315000002,None,j,1,1.1318255000001045,3204.4919904,None,3204.4919904,None,3205.6445907,None,None,3206.15051573,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,5,2,1,1,1,0,828,828,828,,,,,,,3206.1506351000003,None,j,1,1.3703123000000232,3207.1503514,None,3207.1503514,None,3208.5378262,None,None,3209.04383103,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,6,1,2,0,0,0,829,829,829,,,,,,,3209.0439105,None,f,1,1.0685758999998143,3210.0432457,None,3210.0432457,None,3211.1255869,None,None,3211.63127933,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,5,1,3,1,0,0,830,830,830,,,,,,,3211.6313356,None,f,1,1.7767908000000716,3212.6310196,None,3212.6310196,None,3214.418708,None,None,3214.92438723,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,4,2,3,1,1,0,831,831,831,,,,,,,3214.9244516,None,j,1,0.8356579999999667,3215.9241387,None,3215.9241387,None,3216.7709368,None,None,3217.27663033,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,3,1,3,0,1,0,832,832,832,,,,,,,3217.2766816,None,j,1,0.9154795000004015,3218.2763736,None,3218.2763736,None,3219.2054996,None,None,3219.71117643,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,2,1,3,0,0,0,833,833,833,,,,,,,3219.7113621,None,f,1,0.6728957999998784,3220.7109109000003,None,3220.7109109000003,None,3221.4048286,None,None,3221.91018313,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,1,1,3,0,1,0,834,834,834,,,,,,,3221.9105854,None,j,1,0.7136465000003227,3222.9102645000003,None,3222.9102645000003,None,3223.639447,None,None,3224.14511963,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,0,1,3,1,1,0,835,835,835,,,,,,,3224.145226,None,f,1,0.8636878000002071,3225.1445717,None,3225.1445717,None,3226.0270880000003,None,None,3226.53248013,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,7,2,3,1,1,0,836,836,836,,,,,,,3226.5326978000003,None,j,1,1.1322249999998348,3227.5323915,None,3227.5323915,None,3228.6850528,None,None,3229.19034263,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,6,1,3,0,1,0,837,837,837,,,,,,,3229.1907609,None,f,1,0.9054041999997935,3230.1904692000003,None,3230.1904692000003,None,3231.1074582,None,None,3231.61345303,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,5,1,3,0,0,0,838,838,838,,,,,,,3231.6134955,None,f,1,0.7392932000002475,3232.6131898,None,3232.6131898,None,3233.3659624,None,None,3233.87160623,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,6,1,2,1,1,0,839,839,839,,,,,,,3233.8716523000003,None,f,1,1.328520000000026,3234.8713339,None,3234.8713339,None,3236.2121463,None,space,3236.7178582,None,14.922645499999817,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,5,2,3,0,0,0,840,840,840,,,,,,,3251.6545389000003,None,f,1,0.8903182000003653,3252.65418,None,3252.65418,None,3253.5597766,None,None,3254.06551593,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,4,1,3,1,1,0,841,841,841,,,,,,,3254.0651844,None,j,1,1.2793088999997053,3255.0652184,None,3255.0652184,None,3256.3590117,None,None,3256.86462113,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,3,1,3,1,1,0,842,842,842,,,,,,,3256.8643353,None,f,1,1.2641444000000774,3257.8644474000002,None,3257.8644474000002,None,3259.146362,None,None,3259.65203313,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,2,1,3,0,0,0,843,843,843,,,,,,,3259.6519114000002,None,f,1,0.9881607000002077,3260.6517567,None,3260.6517567,None,3261.6514494000003,None,None,3262.15680843,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,3,1,2,1,0,0,844,844,844,,,,,,,3262.1572285,None,j,1,0.946909599999799,3263.1569423,None,3263.1569423,None,3264.1212908,None,None,3264.62696153,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,4,1,2,1,0,0,845,845,845,,,,,,,3264.6270384,None,f,1,1.661664099999598,3265.6267536,None,3265.6267536,None,3267.3085673,None,None,3267.81424203,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,3,1,3,1,0,0,846,846,846,,,,,,,3267.8143009,None,f,1,0.7298829000001206,3268.8140028000003,None,3268.8140028000003,None,3269.5551369,None,None,3270.06067333,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,2,1,3,0,0,0,847,847,847,,,,,,,3270.0606675,None,f,1,1.1720259999997324,3271.060492,None,3271.060492,None,3272.2483492,None,None,3272.75391993,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,1,2,3,1,1,0,848,848,848,,,,,,,3272.7535802,None,f,1,0.9421945999997661,3273.7536631000003,None,3273.7536631000003,None,3274.7059309,None,None,3275.21199703,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,0,1,3,1,1,0,849,849,849,,,,,,,3275.2120485,None,j,1,0.6287029000000075,3276.21179,None,3276.21179,None,3276.8586014,None,None,3277.36427353,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,7,2,3,1,1,0,850,850,850,,,,,,,3277.3640186000002,None,j,1,0.7166373000000021,3278.3640279,None,3278.3640279,None,3279.0932246,None,None,3279.59890013,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,6,1,3,1,0,0,851,851,851,,,,,,,3279.5989832,None,f,1,0.8814761000003273,3280.5986461,None,3280.5986461,None,3281.4925066,None,None,3281.99785343,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,5,1,3,1,1,0,852,852,852,,,,,,,3281.9982475,None,j,1,1.1225704999997106,3282.9979864,None,3282.9979864,None,3284.1389814,None,None,3284.64443893,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,4,1,3,0,0,0,853,853,853,,,,,,,3284.6444714,None,j,1,0.9722713999999542,3285.6442398,None,3285.6442398,None,3286.6321162,None,None,3287.13778923,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,3,1,3,1,0,0,854,854,854,,,,,,,3287.1375226,None,j,1,0.7029082000003655,3288.1376138,None,3288.1376138,None,3288.8550279,None,None,3289.3606887299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,2,1,3,0,0,0,855,855,855,,,,,,,3289.3608302000002,None,f,1,1.0401301000001695,3290.3604506,None,3290.3604506,None,3291.4189068,None,None,3291.92456343,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,1,1,3,0,1,0,856,856,856,,,,,,,3291.9246244,None,f,1,0.7802259000000049,3292.9243136,None,3292.9243136,None,3293.724085,None,None,3294.22974973,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,0,1,3,0,0,0,857,857,857,,,,,,,3294.2298622,None,f,1,1.2107435000002624,3295.2295796,None,3295.2295796,None,3296.4528349,None,None,3296.95804253,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,7,2,3,0,0,0,858,858,858,,,,,,,3296.9584751,None,j,1,0.9776699000003646,3297.9582459,None,3297.9582459,None,3298.9577928,None,None,3299.46346613,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,6,1,3,1,0,0,859,859,859,,,,,,,3299.4635789,None,j,1,0.7127221999999165,3300.4632211,None,3300.4632211,None,3301.1920917,None,None,3301.69807213,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,5,1,3,1,0,0,860,860,860,,,,,,,3301.6981451,None,j,1,0.7827864000000773,3302.6978297,None,3302.6978297,None,3303.4976474,None,None,3304.00326783,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
